city,county,state,country,population,lat,long,url,date,type,value
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/4/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/5/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/5/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/5/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/5/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/5/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/6/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/6/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/6/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/6/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/6/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/7/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/7/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/7/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/7/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/7/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/8/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/8/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/8/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/8/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/8/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/9/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/9/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/9/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/9/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/9/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/10/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/10/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/10/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/10/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/10/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/11/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/11/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/11/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/11/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/11/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/12/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/12/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/12/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/12/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/12/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/13/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/13/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/13/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/13/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/13/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/14/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/14/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/14/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/14/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/14/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/15/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/15/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/15/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/15/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/15/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/16/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/16/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/16/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/16/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/16/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/17/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/17/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/17/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/17/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/17/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/18/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/18/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/18/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/18/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/18/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/19/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/19/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/19/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/19/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/19/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/20/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/20/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/20/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/20/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/20/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/21/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/21/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/21/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/21/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/21/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/22/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/22/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/22/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/22/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/22/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/23/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/23/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/23/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/23/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/23/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/24/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/24/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/24/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/24/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/24/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/25/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/25/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/25/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/25/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/25/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/26/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/26/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/26/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/26/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/26/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/27/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/27/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/27/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/27/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/27/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/28/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/28/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/28/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/28/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/28/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/29/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/29/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/29/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/29/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,2/29/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/1/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/1/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/1/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/1/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/1/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/2/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/2/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/2/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/2/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/2/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/3/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/3/2020,deaths,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/3/2020,recovered,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/3/2020,active,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/3/2020,growthFactor,NA
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/4/2020,cases,0
,,WI,USA,5822434,44.89991864,-89.56690986,https://www.dhs.wisconsin.gov/outbreaks/index.htm,3/4/2020,deaths,0
